PROGRES PENDATAAN - USAHA KELUARGA,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.00 | Dicetak: 20 Jul 2026, 20.43",,,,,,,
,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),JUMLAH USAHA KELUARGA MENURUT STATUS KEBERADAAN USAHA,,,,,Jumlah Usaha dalam Keluarga
,,Ditemukan,Tutup,Ganda,Tidak Ditemukan,Baru,
-1,-2,-3,-4,-5,-6,-7,-8
61041000150022,RT 22 RW 08 DUSUN MEKAR,0,0,0,0,0,0
"6,1041E+15",RT 22 RW 08 DUSUN MEKAR,0,0,0,0,0,0
61041000150023,RT 23 RW 09 DUSUN PARIS,12,13,0,9,13,25
"6,1041E+15",RT 23 RW 09 DUSUN PARIS,12,13,0,9,13,25
61041000150024,RT 24 RW 09 DUSUN PARIS,10,10,0,13,6,16
"6,1041E+15",RT 24 RW 09 DUSUN PARIS,10,10,0,13,6,16
61041000150025,RT 25 RW 09 DUSUN PARIS,8,13,0,14,4,12
"6,1041E+15",RT 25 RW 09 DUSUN PARIS,8,13,0,14,4,12
61041000150026,RT 26 RW 10 DUSUN PARIS,1,1,0,3,0,1
"6,1041E+15",RT 26 RW 10 DUSUN PARIS,1,1,0,3,0,1
61041000150027,RT 27 RW 10 DUSUN PARIS,6,5,0,3,4,10
"6,1041E+15",RT 27 RW 10 DUSUN PARIS,6,5,0,3,4,10
61041000151001,KEBUN SAWIT DI BS 004P,0,0,0,0,0,0
"6,1041E+15",KEBUN SAWIT DI BS 004P,0,0,0,0,0,0
6104101,MEMPAWAH TIMUR,782,584,26,426,805,"1,587"
6104101001,PASIR WAN SALIM,66,38,3,14,80,146
61041010010001,RT 001 RW 01,5,0,1,0,3,8
"6,1041E+15",RT 001 RW 01,5,0,1,0,3,8
61041010010002,RT 002 RW 01,3,0,0,1,1,4
"6,1041E+15",RT 002 RW 01,3,0,0,1,1,4
61041010010003,RT 003 RW 02,0,0,0,0,6,6
"6,1041E+15",RT 003 RW 02,0,0,0,0,6,6
61041010010004,RT 004 RW 02,0,0,0,0,0,0
"6,1041E+15",RT 004 RW 02,0,0,0,0,0,0
61041010010005,RT 005 RW 03,1,1,0,0,9,10
"6,1041E+15",RT 005 RW 03,1,1,0,0,9,10
61041010010006,RT 006 RW 03,0,0,0,0,0,0
"6,1041E+15",RT 006 RW 03,0,0,0,0,0,0
61041010010007,RT 007 RW 04,30,17,1,1,28,58
"6,1041E+15",RT 007 RW 04,30,17,1,1,28,58
61041010010008,RT 008 RW 04,5,1,0,0,8,13
"6,1041E+15",RT 008 RW 04,5,1,0,0,8,13
61041010010009,RT 009 RW 05,1,0,0,2,1,2
"6,1041E+15",RT 009 RW 05,1,0,0,2,1,2
61041010010010,RT 010 RW 05,0,0,0,0,0,0
"6,1041E+15",RT 010 RW 05,0,0,0,0,0,0
61041010010011,RT 011 RW 06,0,0,0,0,0,0
"6,1041E+15",RT 011 RW 06,0,0,0,0,0,0
61041010010012,RT 012 RW 06,3,0,1,5,6,9
"6,1041E+15",RT 012 RW 06,3,0,1,5,6,9
61041010010013,RT 013 RW 06,6,9,0,0,9,15
"6,1041E+15",RT 013 RW 06,6,9,0,0,9,15
61041010010014,RT 014 RW 07,0,0,0,0,4,4
"6,1041E+15",RT 014 RW 07,0,0,0,0,4,4
61041010010015,RT 015 RW 08,1,0,0,0,1,2
"6,1041E+15",RT 015 RW 08,1,0,0,0,1,2
61041010010016,RT 016 RW 08,11,10,0,5,4,15
"6,1041E+15",RT 016 RW 08,11,10,0,5,4,15
61041010010017,RT 017 RW 08,0,0,0,0,0,0
"6,1041E+15",RT 017 RW 08,0,0,0,0,0,0
6104101002,SUNGAI BAKAU KECIL,84,52,0,112,146,230
61041010020001,RT 020 RW 01 DUSUN SENGGIRING,0,0,0,0,0,0
"6,1041E+15",RT 020 RW 01 DUSUN SENGGIRING,0,0,0,0,0,0
61041010020002,RT 001 RW 01 DUSUN SENGGIRING,0,0,0,0,0,0
"6,1041E+15",RT 001 RW 01 DUSUN SENGGIRING,0,0,0,0,0,0
61041010020003,RT 002 RW 01 DUSUN SENGGIIRING,0,0,0,0,0,0
"6,1041E+15",RT 002 RW 01 DUSUN SENGGIIRING,0,0,0,0,0,0
61041010020004,RT 003 RW 01 DUSUN SENGGIRING,2,0,0,1,10,12
"6,1041E+15",RT 003 RW 01 DUSUN SENGGIRING,2,0,0,1,10,12
61041010020005,RT 004 RW 02 DUSUN BENTENG RAYA,0,0,0,0,0,0
"6,1041E+15",RT 004 RW 02 DUSUN BENTENG RAYA,0,0,0,0,0,0
61041010020006,RT 031 RW 02 DUSUN BENTENG RAYA,0,0,0,0,4,4
"6,1041E+15",RT 031 RW 02 DUSUN BENTENG RAYA,0,0,0,0,4,4
61041010020007,RT 005 RW 02 DUSUN BENTENG RAYA,11,8,0,18,8,19
"6,1041E+15",RT 005 RW 02 DUSUN BENTENG RAYA,11,8,0,18,8,19
61041010020008,RT 006 RW 02 DUSUN BENTENG RAYA,0,0,0,0,0,0
"6,1041E+15",RT 006 RW 02 DUSUN BENTENG RAYA,0,0,0,0,0,0
61041010020009,RT 007 RW 03 DUSUN BENTENG TIMUR,0,0,0,0,0,0
"6,1041E+15",RT 007 RW 03 DUSUN BENTENG TIMUR,0,0,0,0,0,0
61041010020010,RT 018 RW 03 DUSUN BENTENG TIMUR,7,4,0,7,10,17
"6,1041E+15",RT 018 RW 03 DUSUN BENTENG TIMUR,7,4,0,7,10,17
61041010020011,RT 008 RW 03 DUSUN BENTENG TIMUR,0,0,0,0,0,0
"6,1041E+15",RT 008 RW 03 DUSUN BENTENG TIMUR,0,0,0,0,0,0
61041010020012,RT 009 RW 03 DUSUN BENTENG TIMUR,3,2,0,0,2,5
"6,1041E+15",RT 009 RW 03 DUSUN BENTENG TIMUR,3,2,0,0,2,5
61041010020013,RT 010 RW 03 DUSUN SEPAKAT TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 010 RW 03 DUSUN SEPAKAT TENGAH,0,0,0,0,0,0
61041010020014,RT 011 RW 03 DUSUN SEPAKAT TENGAH,4,4,0,1,5,9
"6,1041E+15",RT 011 RW 03 DUSUN SEPAKAT TENGAH,4,4,0,1,5,9
61041010020015,RT 035 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 035 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,0,0,0
61041010020016,RT 012 RW 04 DUSUN SEPAKAT TENGAH,11,0,0,9,10,21
"6,1041E+15",RT 012 RW 04 DUSUN SEPAKAT TENGAH,11,0,0,9,10,21
61041010020017,RT 013 RW 04 DUSUN SEPAKAT TENGAH,8,3,0,10,22,30
"6,1041E+15",RT 013 RW 04 DUSUN SEPAKAT TENGAH,8,3,0,10,22,30
61041010020018,RT 014 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,0,1,1
"6,1041E+15",RT 014 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,0,1,1
61041010020019,RT 033 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,19,1,1
"6,1041E+15",RT 033 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,19,1,1
61041010020020,RT 019 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 019 RW 04 DUSUN SEPAKAT TENGAH,0,0,0,0,0,0
61041010020021,RT 015 RW 05 DUSUN SEPAKAT DARAT,0,0,0,0,0,0
"6,1041E+15",RT 015 RW 05 DUSUN SEPAKAT DARAT,0,0,0,0,0,0
61041010020022,RT 034 RW 05 DUSUN SEPAKAT DARAT,0,0,0,0,0,0
"6,1041E+15",RT 034 RW 05 DUSUN SEPAKAT DARAT,0,0,0,0,0,0
61041010020023,RT 016 RW 05 DUSUN SEPAKAT DARAT,0,0,0,2,0,0
"6,1041E+15",RT 016 RW 05 DUSUN SEPAKAT DARAT,0,0,0,2,0,0
61041010020024,RT 017 RW 05 DUSUN SEPAKAT DARAT,0,0,0,2,0,0
"6,1041E+15",RT 017 RW 05 DUSUN SEPAKAT DARAT,0,0,0,2,0,0
61041010020025,RT 030 RW 05 DUSUN SEPAKAT DARAT,14,17,0,1,24,38
"6,1041E+15",RT 030 RW 05 DUSUN SEPAKAT DARAT,14,17,0,1,24,38
61041010020026,RT 021 RW 06 DUSUN KEDAUNG,0,0,0,0,0,0
"6,1041E+15",RT 021 RW 06 DUSUN KEDAUNG,0,0,0,0,0,0
61041010020027,RT 022 RW 06 DUSUN KEDAUNG,7,9,0,4,17,24
"6,1041E+15",RT 022 RW 06 DUSUN KEDAUNG,7,9,0,4,17,24
61041010020028,RT 023 RW 06 DUSUN KEDAUNG,0,0,0,0,0,0
"6,1041E+15",RT 023 RW 06 DUSUN KEDAUNG,0,0,0,0,0,0
61041010020029,RT 024 RW 07 DUSUN SENAMBANG,0,0,0,0,0,0
"6,1041E+15",RT 024 RW 07 DUSUN SENAMBANG,0,0,0,0,0,0
61041010020030,RT 025 RW 07 DUSUN SENAMBANG,0,0,0,0,0,0
"6,1041E+15",RT 025 RW 07 DUSUN SENAMBANG,0,0,0,0,0,0
61041010020031,RT 026 RW 07 DUSUN SENAMBANG,5,0,0,5,5,10
"6,1041E+15",RT 026 RW 07 DUSUN SENAMBANG,5,0,0,5,5,10
61041010020032,RT 032 RW 07 DUSUN SENAMBANG,2,0,0,5,3,5
"6,1041E+15",RT 032 RW 07 DUSUN SENAMBANG,2,0,0,5,3,5
61041010020033,RT 027 RW 08 DUSUN KONSASI,0,0,0,6,4,4
"6,1041E+15",RT 027 RW 08 DUSUN KONSASI,0,0,0,6,4,4
61041010020034,RT 028 RW 08 DUSUN KONSASI,7,3,0,10,9,16
"6,1041E+15",RT 028 RW 08 DUSUN KONSASI,7,3,0,10,9,16
61041010020035,RT 029 RW 08 DUSUN KONSASI,3,2,0,10,10,13
"6,1041E+15",RT 029 RW 08 DUSUN KONSASI,3,2,0,10,10,13
61041010020036,RT 036 RW 03 DUSUN BENTENG TIMUR,0,0,0,0,0,0
"6,1041E+15",RT 036 RW 03 DUSUN BENTENG TIMUR,0,0,0,0,0,0
61041010020037,RT 037 RW 05 DUSUN SEPAKAT DARAT,0,0,0,2,1,1
"6,1041E+15",RT 037 RW 05 DUSUN SEPAKAT DARAT,0,0,0,2,1,1
61041010022001,BLOK PERSIAPAN,0,0,0,0,0,0
"6,1041E+15",BLOK PERSIAPAN,0,0,0,0,0,0
6104101003,PASIR PANJANG,91,34,2,64,66,157
61041010030001,RT 001 RW 01 DUSUN PASIR MANDAR,3,0,0,5,0,3
"6,1041E+15",RT 001 RW 01 DUSUN PASIR MANDAR,3,0,0,5,0,3
61041010030002,RT 002 RW 01 DUSUN PASIR MANDAR,2,0,0,5,2,4
"6,1041E+15",RT 002 RW 01 DUSUN PASIR MANDAR,2,0,0,5,2,4
61041010030003,RT 003 RW 02 DUSUN PASIR MANDAR,22,5,0,8,10,32
"6,1041E+15",RT 003 RW 02 DUSUN PASIR MANDAR,22,5,0,8,10,32
61041010030004,RT 004 RW 02 DUSUN PASIR MANDAR,1,0,0,0,0,1
"6,1041E+15",RT 004 RW 02 DUSUN PASIR MANDAR,1,0,0,0,0,1
61041010030005,RT 005 RW 03 DUSUN PEMATANG PASIR,7,7,1,1,11,18
"6,1041E+15",RT 005 RW 03 DUSUN PEMATANG PASIR,7,7,1,1,11,18
61041010030006,RT 006 RW 03 DUSUN PEMATANG PASIR,8,6,1,2,3,11
"6,1041E+15",RT 006 RW 03 DUSUN PEMATANG PASIR,8,6,1,2,3,11
61041010030007,RT 007 RW 04 DUSUN PEMATANG PASIR,3,2,0,3,8,11
"6,1041E+15",RT 007 RW 04 DUSUN PEMATANG PASIR,3,2,0,3,8,11
61041010030008,RT 008 RW 04 DUSUN PEMATANG PASIR,11,1,0,6,16,27
"6,1041E+15",RT 008 RW 04 DUSUN PEMATANG PASIR,11,1,0,6,16,27
61041010030009,RT 009 RW 05 DUSUN TERAJU MAS,14,6,0,21,7,21
"6,1041E+15",RT 009 RW 05 DUSUN TERAJU MAS,14,6,0,21,7,21
61041010030010,RT 010 RW 05 DUSUN TERAJU MAS,8,4,0,10,5,13
"6,1041E+15",RT 010 RW 05 DUSUN TERAJU MAS,8,4,0,10,5,13
61041010030011,RT 011 RW 06 DUSUN TERAJU MAS,12,3,0,3,3,15
"6,1041E+15",RT 011 RW 06 DUSUN TERAJU MAS,12,3,0,3,3,15
61041010030012,RT 012 RW 06 DUSUN SENAMBUNG,0,0,0,0,0,0
"6,1041E+15",RT 012 RW 06 DUSUN SENAMBUNG,0,0,0,0,0,0
61041010030013,RT 013 RW 07 DUSUN SENAMBUNG,0,0,0,0,0,0
"6,1041E+15",RT 013 RW 07 DUSUN SENAMBUNG,0,0,0,0,0,0
61041010030014,RT 014 RW 07 DUSUN SENAMBUNG,0,0,0,0,1,1
"6,1041E+15",RT 014 RW 07 DUSUN SENAMBUNG,0,0,0,0,1,1
61041010032001,BLOK PERSIAPAN,0,0,0,0,0,0
"6,1041E+15",BLOK PERSIAPAN,0,0,0,0,0,0
6104101004,PASIR PALEMBANG,162,107,2,77,86,248
61041010040001,RT 001 RW 01 DUSUN PELAIK,4,6,0,3,0,4
"6,1041E+15",RT 001 RW 01 DUSUN PELAIK,4,6,0,3,0,4
61041010040002,RT 002 RW 01 DUSUN PELAIK,0,0,0,0,0,0
"6,1041E+15",RT 002 RW 01 DUSUN PELAIK,0,0,0,0,0,0
61041010040003,RT 003 RW 02 DUSUN PELAIK,6,0,0,20,2,8
"6,1041E+15",RT 003 RW 02 DUSUN PELAIK,6,0,0,20,2,8
61041010040004,RT 004 RW 02 DUSUN PELAIK,0,0,0,0,0,0
"6,1041E+15",RT 004 RW 02 DUSUN PELAIK,0,0,0,0,0,0
61041010040005,RT 005 RW 03 DUSUN TENGAH,17,6,0,2,12,29
"6,1041E+15",RT 005 RW 03 DUSUN TENGAH,17,6,0,2,12,29
61041010040006,RT 006 RW 03 DUSUN TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 006 RW 03 DUSUN TENGAH,0,0,0,0,0,0
61041010040007,RT 007 RW 04 DUSUN TENGAH,4,3,0,3,0,4
"6,1041E+15",RT 007 RW 04 DUSUN TENGAH,4,3,0,3,0,4
61041010040008,RT 008 RW 04 DUSUN TENGAH,16,3,0,1,22,38
"6,1041E+15",RT 008 RW 04 DUSUN TENGAH,16,3,0,1,22,38
61041010040009,RT 009 RW 04 DUSUN TENGAH,20,21,0,1,23,43
"6,1041E+15",RT 009 RW 04 DUSUN TENGAH,20,21,0,1,23,43
61041010040010,RT 010 RW 05 DUSUN TEKAM BARU,18,18,0,31,4,22
"6,1041E+15",RT 010 RW 05 DUSUN TEKAM BARU,18,18,0,31,4,22
61041010040011,RT 011 RW 05 DUSUN TEKAM BARU,30,27,2,1,21,51
"6,1041E+15",RT 011 RW 05 DUSUN TEKAM BARU,30,27,2,1,21,51
61041010040012,RT 012 RW 06 DUSUN TEKAM BARU,0,0,0,0,0,0
"6,1041E+15",RT 012 RW 06 DUSUN TEKAM BARU,0,0,0,0,0,0
61041010040013,RT 013 RW 06 DUSUN TEKAM BARU,40,13,0,10,1,41
"6,1041E+15",RT 013 RW 06 DUSUN TEKAM BARU,40,13,0,10,1,41
61041010040014,RT 014 RW 06 DUSUN TEKAM BARU,7,10,0,5,1,8
"6,1041E+15",RT 014 RW 06 DUSUN TEKAM BARU,7,10,0,5,1,8
61041010041002,PERKEBUNAN DI 001P,0,0,0,0,0,0
"6,1041E+15",PERKEBUNAN DI 001P,0,0,0,0,0,0
61041010041003,PERKEBUNAN DI 004P,0,0,0,0,0,0
"6,1041E+15",PERKEBUNAN DI 004P,0,0,0,0,0,0
61041010042001,BLOK PERSIAPAN,0,0,0,0,0,0
"6,1041E+15",BLOK PERSIAPAN,0,0,0,0,0,0
6104101005,PULAU PEDALAMAN,7,9,0,0,4,11
61041010050001,RT 001 RW 01,0,0,0,0,0,0
"6,1041E+15",RT 001 RW 01,0,0,0,0,0,0
61041010050002,RT 002 RW 01,0,0,0,0,2,2
"6,1041E+15",RT 002 RW 01,0,0,0,0,2,2
61041010050003,RT 003 RW 02,0,0,0,0,0,0
"6,1041E+15",RT 003 RW 02,0,0,0,0,0,0
61041010050004,RT 004 RW 02,7,9,0,0,2,9
"6,1041E+15",RT 004 RW 02,7,9,0,0,2,9
6104101006,ANTIBAR,160,113,15,84,204,364
61041010060001,RT 001 RW 01 DUSUN MAKMUR,12,6,0,1,13,25
"6,1041E+15",RT 001 RW 01 DUSUN MAKMUR,12,6,0,1,13,25
61041010060002,RT 002 RW 01 DUSUN MAKMUR,1,1,0,0,13,14
"6,1041E+15",RT 002 RW 01 DUSUN MAKMUR,1,1,0,0,13,14
61041010060003,RT 003 RW 01 DUSUN MAKMUR,1,2,1,1,4,5
"6,1041E+15",RT 003 RW 01 DUSUN MAKMUR,1,2,1,1,4,5
61041010060004,RT 004 RW 02 DUSUN PENDIDIKAN,0,0,0,0,0,0
"6,1041E+15",RT 004 RW 02 DUSUN PENDIDIKAN,0,0,0,0,0,0
61041010060005,RT 005 RW 02 DUSUN PENDIDIKAN,1,4,3,1,32,33
"6,1041E+15",RT 005 RW 02 DUSUN PENDIDIKAN,1,4,3,1,32,33
61041010060006,RT 006 RW 02 DUSUN PENDIDIKAN,6,3,0,2,21,27
"6,1041E+15",RT 006 RW 02 DUSUN PENDIDIKAN,6,3,0,2,21,27
61041010060007,RT 007 RW 02 DUSUN PENDIDIKAN,0,2,0,0,5,5
"6,1041E+15",RT 007 RW 02 DUSUN PENDIDIKAN,0,2,0,0,5,5
61041010060008,RT 008 RW 03 DUSUN HARAPAN,4,1,0,0,5,9
"6,1041E+15",RT 008 RW 03 DUSUN HARAPAN,4,1,0,0,5,9
61041010060009,RT 009 RW 03 DUSUN HARAPAN,4,4,2,0,11,15
"6,1041E+15",RT 009 RW 03 DUSUN HARAPAN,4,4,2,0,11,15
61041010060010,RT 010 RW 03 DUSUN HARAPAN,2,1,0,0,0,2
"6,1041E+15",RT 010 RW 03 DUSUN HARAPAN,2,1,0,0,0,2
61041010060011,RT 011 RW 03 DUSUN HARAPAN,0,0,0,0,0,0
"6,1041E+15",RT 011 RW 03 DUSUN HARAPAN,0,0,0,0,0,0
61041010060012,RT 012 RW 04 DUSUN PERMAI,22,22,0,2,28,50
"6,1041E+15",RT 012 RW 04 DUSUN PERMAI,22,22,0,2,28,50
61041010060013,RT 013 RW 04 DUSUN PERMAI,0,0,0,0,0,0
"6,1041E+15",RT 013 RW 04 DUSUN PERMAI,0,0,0,0,0,0
61041010060014,RT 014 RW 04 DUSUN PERMAI,16,6,0,14,1,17
"6,1041E+15",RT 014 RW 04 DUSUN PERMAI,16,6,0,14,1,17
61041010060015,RT 015 RW 05 DUSUN SATRIA,0,0,0,0,0,0
"6,1041E+15",RT 015 RW 05 DUSUN SATRIA,0,0,0,0,0,0
61041010060016,RT 016 RW 05 DUSUN SATRIA,14,15,0,0,2,16
"6,1041E+15",RT 016 RW 05 DUSUN SATRIA,14,15,0,0,2,16
61041010060017,RT 017 RW 05 DUSUN SATRIA,7,10,0,5,3,10
"6,1041E+15",RT 017 RW 05 DUSUN SATRIA,7,10,0,5,3,10
61041010060018,RT 018 RW 05 DUSUN SATRIA,11,13,2,7,6,17
"6,1041E+15",RT 018 RW 05 DUSUN SATRIA,11,13,2,7,6,17
61041010060019,RT 019 RW 06 DUSUN MOTON JAYA,13,11,2,6,7,20
"6,1041E+15",RT 019 RW 06 DUSUN MOTON JAYA,13,11,2,6,7,20
61041010060020,RT 020 RW 06 DUSUN MOTON JAYA,0,0,0,0,0,0
"6,1041E+15",RT 020 RW 06 DUSUN MOTON JAYA,0,0,0,0,0,0
61041010060021,RT 021 RW 06 DUSUN MOTON JAYA,0,0,0,0,0,0
"6,1041E+15",RT 021 RW 06 DUSUN MOTON JAYA,0,0,0,0,0,0
61041010060022,RT 022 RW 06 DUSUN MOTON JAYA,7,6,0,10,5,12
"6,1041E+15",RT 022 RW 06 DUSUN MOTON JAYA,7,6,0,10,5,12
61041010060023,RT 023 RW 07 DUSUN MEKAR JAYA,0,0,0,0,0,0
"6,1041E+15",RT 023 RW 07 DUSUN MEKAR JAYA,0,0,0,0,0,0
61041010060024,RT 024 RW 07 DUSUN MEKAR JAYA,0,0,0,0,0,0
"6,1041E+15",RT 024 RW 07 DUSUN MEKAR JAYA,0,0,0,0,0,0
61041010060025,RT 025 RW 07 DUSUN MEKAR JAYA,0,0,0,0,0,0
"6,1041E+15",RT 025 RW 07 DUSUN MEKAR JAYA,0,0,0,0,0,0
61041010060026,RT 026 RW 08 DUSUN TARUNA OPU,0,0,0,0,0,0
"6,1041E+15",RT 026 RW 08 DUSUN TARUNA OPU,0,0,0,0,0,0
61041010060027,RT 027 RW 08 DUSUN TARUNA OPU,0,0,0,0,0,0
"6,1041E+15",RT 027 RW 08 DUSUN TARUNA OPU,0,0,0,0,0,0
61041010060028,RT 028 RW 08 DUSUN TARUNA OPU,0,2,0,0,0,0
"6,1041E+15",RT 028 RW 08 DUSUN TARUNA OPU,0,2,0,0,0,0
61041010060029,RT 029 RW 09 DUSUN BUKIT ASAM,0,0,0,0,0,0
"6,1041E+15",RT 029 RW 09 DUSUN BUKIT ASAM,0,0,0,0,0,0
61041010060030,RT 030 RW 09 DUSUN BUKIT ASAM,9,0,2,31,11,20
"6,1041E+15",RT 030 RW 09 DUSUN BUKIT ASAM,9,0,2,31,11,20
61041010060031,RT 031 RW 09 DUSUN BUKIT ASAM,0,0,0,0,0,0
"6,1041E+15",RT 031 RW 09 DUSUN BUKIT ASAM,0,0,0,0,0,0
61041010060032,RT 032 RW 09 DUSUN BUKIT ASAM,30,4,3,4,37,67
"6,1041E+15",RT 032 RW 09 DUSUN BUKIT ASAM,30,4,3,4,37,67
61041010061001,PERKEBUNAN SAWIT DI 005P,0,0,0,0,0,0
"6,1041E+15",PERKEBUNAN SAWIT DI 005P,0,0,0,0,0,0
6104101007,SEJEGI,93,82,2,41,91,184
61041010070001,RT 001 RW 01 DUSUN GALAHERANG,5,5,0,2,10,15
"6,1041E+15",RT 001 RW 01 DUSUN GALAHERANG,5,5,0,2,10,15
61041010070002,RT 002 RW 01 DUSUN GALAHERANG,2,3,0,3,3,5
"6,1041E+15",RT 002 RW 01 DUSUN GALAHERANG,2,3,0,3,3,5
61041010070003,RT 016 RW 01 DUSUN GALAHERANG,0,0,0,0,0,0
"6,1041E+15",RT 016 RW 01 DUSUN GALAHERANG,0,0,0,0,0,0
61041010070004,RT 003 RW 02 DUSUN GALAHERANG,2,9,0,2,12,14
"6,1041E+15",RT 003 RW 02 DUSUN GALAHERANG,2,9,0,2,12,14
61041010070005,RT 018 RW 02 DUSUN GALAHERANG,3,6,0,0,3,6
"6,1041E+15",RT 018 RW 02 DUSUN GALAHERANG,3,6,0,0,3,6
61041010070006,RT 004 RW 03 DUSUN GALAHERANG,0,0,0,0,0,0
"6,1041E+15",RT 004 RW 03 DUSUN GALAHERANG,0,0,0,0,0,0
61041010070007,RT 005 RW 03 DUSUN GALAHERANG,1,0,0,0,0,1
"6,1041E+15",RT 005 RW 03 DUSUN GALAHERANG,1,0,0,0,0,1
61041010070008,RT 017 RW 03 DUSUN GALAHERANG,6,2,0,2,2,8
"6,1041E+15",RT 017 RW 03 DUSUN GALAHERANG,6,2,0,2,2,8
61041010070009,RT 006 RW 03 DUSUN BEMBAN,8,10,1,9,5,13
"6,1041E+15",RT 006 RW 03 DUSUN BEMBAN,8,10,1,9,5,13
61041010070010,RT 014 RW 03 DUSUN BEMBAN,6,2,0,0,13,19
"6,1041E+15",RT 014 RW 03 DUSUN BEMBAN,6,2,0,0,13,19
61041010070011,RT 007 RW 04 DUSUN BEMBAN,0,0,0,0,0,0
"6,1041E+15",RT 007 RW 04 DUSUN BEMBAN,0,0,0,0,0,0
61041010070012,RT 008 RW 04 DUSUN BEMBAN,30,24,1,9,5,35
"6,1041E+15",RT 008 RW 04 DUSUN BEMBAN,30,24,1,9,5,35
61041010070013,RT 015 RW 04 DUSUN BEMBAN,4,10,0,7,3,7
"6,1041E+15",RT 015 RW 04 DUSUN BEMBAN,4,10,0,7,3,7
61041010070014,RT 009 RW 05 DUSUN TEKAM,13,2,0,2,14,27
"6,1041E+15",RT 009 RW 05 DUSUN TEKAM,13,2,0,2,14,27
61041010070015,RT 010 RW 05 DUSUN TEKAM,11,7,0,5,14,25
"6,1041E+15",RT 010 RW 05 DUSUN TEKAM,11,7,0,5,14,25
61041010070016,RT 011 RW 06 DUSUN TEKAM,2,2,0,0,7,9
"6,1041E+15",RT 011 RW 06 DUSUN TEKAM,2,2,0,0,7,9
61041010070017,RT 012 RW 06 DUSUN TEKAM,0,0,0,0,0,0
"6,1041E+15",RT 012 RW 06 DUSUN TEKAM,0,0,0,0,0,0
61041010070018,RT 013 RW 06 DUSUN TEKAM,0,0,0,0,0,0
"6,1041E+15",RT 013 RW 06 DUSUN TEKAM,0,0,0,0,0,0
61041010072001,HUTAN,0,0,0,0,0,0
"6,1041E+15",HUTAN,0,0,0,0,0,0
6104101008,PARIT BANJAR,119,149,2,34,128,247
61041010080001,RT 001 RW 01 DUSUN PARIT BANJAR LAUT,3,0,0,2,5,8
"6,1041E+15",RT 001 RW 01 DUSUN PARIT BANJAR LAUT,3,0,0,2,5,8
61041010080002,RT 002 RW 01 DUSUN PARIT BANJAR LAUT,0,0,0,0,0,0
"6,1041E+15",RT 002 RW 01 DUSUN PARIT BANJAR LAUT,0,0,0,0,0,0
61041010080003,RT 003 RW 02 DUSUN PARIT BANJAR LAUT,2,3,0,0,11,13
"6,1041E+15",RT 003 RW 02 DUSUN PARIT BANJAR LAUT,2,3,0,0,11,13
61041010080004,RT 004 RW 02 DUSUN PARIT BANJAR LAUT,19,15,0,1,10,29
"6,1041E+15",RT 004 RW 02 DUSUN PARIT BANJAR LAUT,19,15,0,1,10,29
61041010080005,RT 005 RW 03 DUSUN PARIT BANJAR LAUT,8,10,0,0,13,21
"6,1041E+15",RT 005 RW 03 DUSUN PARIT BANJAR LAUT,8,10,0,0,13,21
61041010080006,RT 006 RW 03 DUSUN PARIT BANJAR LAUT,9,7,0,1,16,25
"6,1041E+15",RT 006 RW 03 DUSUN PARIT BANJAR LAUT,9,7,0,1,16,25
61041010080007,RT 007 RW 04 DUSUN PARIT BANJAR LAUT,14,9,1,0,24,38
"6,1041E+15",RT 007 RW 04 DUSUN PARIT BANJAR LAUT,14,9,1,0,24,38
61041010080008,RT 008 RW 05 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 008 RW 05 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
61041010080009,RT 009 RW 05 DUSUN PARIT BANJAR TENGAH,3,3,0,0,6,9
"6,1041E+15",RT 009 RW 05 DUSUN PARIT BANJAR TENGAH,3,3,0,0,6,9
61041010080010,RT 010 RW 06 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 010 RW 06 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
61041010080011,RT 011 RW 06 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 011 RW 06 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
61041010080012,RT 012 RW 06 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
"6,1041E+15",RT 012 RW 06 DUSUN PARIT BANJAR TENGAH,0,0,0,0,0,0
61041010080013,RT 013 RW 07 DUSUN PARIT BANJAR DARAT,0,0,0,0,0,0
