PROGRES PENDATAAN - USAHA/PERUSAHAAN,,,,,,,,,,,,,,
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.00 | Dicetak: 20 Jul 2026, 20.43",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Jumlah Prelist Usaha,JUMLAH USAHA BKU MENURUT STATUS KEBERADAAN USAHA,,,,,,,,,,Jumlah Usaha BKU,Persentase Usaha BKU
,,,Ditemukan,Persentase Ditemukan,Tutup,Persentase Tutup,Ganda,Persentase Ganda,Tidak Ditemukan,Persentase Tidak Ditemukan,Baru,Persentase Baru,,
-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15
61040900030014,RT 014 RW 07 DUSUN PENIRAMAN DALAM,11,1,"9,09",0,0,0,0,10,"90,91",0,0,1,"9,09"
"6,10409E+15",RT 014 RW 07 DUSUN PENIRAMAN DALAM,11,1,"9,09",0,0,0,0,10,"90,91",0,0,1,"9,09"
61040900030015,RT 015 RW 07 DUSUN PENIRAMAN DALAM,4,1,25,0,0,0,0,3,75,1,25,2,50
"6,10409E+15",RT 015 RW 07 DUSUN PENIRAMAN DALAM,4,1,25,0,0,0,0,3,75,1,25,2,50
61040900030016,RT 016 RW 08 DUSUN PENIRAMAN DALAM,15,1,"6,67",0,0,0,0,4,"26,67",0,0,1,"6,67"
"6,10409E+15",RT 016 RW 08 DUSUN PENIRAMAN DALAM,15,1,"6,67",0,0,0,0,4,"26,67",0,0,1,"6,67"
61040900030017,RT 017 RW 08 DUSUN PENIRAMAN DALAM,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 017 RW 08 DUSUN PENIRAMAN DALAM,4,0,0,0,0,0,0,0,0,0,0,0,0
61040900030018,RT 018 RW 09 DUSUN DANAU,7,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 018 RW 09 DUSUN DANAU,7,0,0,0,0,0,0,0,0,0,0,0,0
61040900030019,RT 019 RW 09 DUSUN DANAU,3,0,0,0,0,0,0,1,"33,33",9,300,9,300
"6,10409E+15",RT 019 RW 09 DUSUN DANAU,3,0,0,0,0,0,0,1,"33,33",9,300,9,300
61040900030020,RT 020 RW 010 DUSUN DANAU,3,0,0,0,0,0,0,2,"66,67",2,"66,67",2,"66,67"
"6,10409E+15",RT 020 RW 010 DUSUN DANAU,3,0,0,0,0,0,0,2,"66,67",2,"66,67",2,"66,67"
61040900030021,RT 021 RW 010 DUSUN DANAU,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 021 RW 010 DUSUN DANAU,4,0,0,0,0,0,0,0,0,0,0,0,0
61040900030022,RT 022 RW 010 DUSUN DANAU,5,0,0,0,0,0,0,1,20,0,0,0,0
"6,10409E+15",RT 022 RW 010 DUSUN DANAU,5,0,0,0,0,0,0,1,20,0,0,0,0
61040900032001,PADANG RUMPUT 013P,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",PADANG RUMPUT 013P,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900032002,HUTAN DI 002P,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",HUTAN DI 002P,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004,NUSAPATI,474,23,"4,85",1,"0,21",0,0,153,"32,28",44,"9,28",67,"14,14"
61040900040001,RT 001 RW 01 DUSUN 01,6,3,50,0,0,0,0,3,50,3,50,6,100
"6,10409E+15",RT 001 RW 01 DUSUN 01,6,3,50,0,0,0,0,3,50,3,50,6,100
61040900040002,RT 002 RW 01 DUSUN 01,7,0,0,0,0,0,0,7,100,6,"85,71",6,"85,71"
"6,10409E+15",RT 002 RW 01 DUSUN 01,7,0,0,0,0,0,0,7,100,6,"85,71",6,"85,71"
61040900040003,RT 003 RW 01 DUSUN 01,17,5,"29,41",0,0,0,0,8,"47,06",9,"52,94",14,"82,35"
"6,10409E+15",RT 003 RW 01 DUSUN 01,17,5,"29,41",0,0,0,0,8,"47,06",9,"52,94",14,"82,35"
61040900040004,RT 001 RW 02 DUSUN 01,0,0,0,0,0,0,0,0,0,4,0,4,0
"6,10409E+15",RT 001 RW 02 DUSUN 01,0,0,0,0,0,0,0,0,0,4,0,4,0
61040900040005,RT 002 RW 02 DUSUN 01,7,0,0,0,0,0,0,4,"57,14",3,"42,86",3,"42,86"
"6,10409E+15",RT 002 RW 02 DUSUN 01,7,0,0,0,0,0,0,4,"57,14",3,"42,86",3,"42,86"
61040900040006,RT 003 RW 02 DUSUN 01,8,0,0,0,0,0,0,6,75,1,"12,5",1,"12,5"
"6,10409E+15",RT 003 RW 02 DUSUN 01,8,0,0,0,0,0,0,6,75,1,"12,5",1,"12,5"
61040900040007,RT 001 RW 03 DUSUN 02,9,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 001 RW 03 DUSUN 02,9,0,0,0,0,0,0,0,0,0,0,0,0
61040900040008,RT 002 RW 03 DUSUN 02,294,0,0,0,0,0,0,75,"25,51",0,0,0,0
"6,10409E+15",RT 002 RW 03 DUSUN 02,294,0,0,0,0,0,0,75,"25,51",0,0,0,0
61040900040009,RT 001 RW 04 DUSUN 02,16,0,0,0,0,0,0,8,50,1,"6,25",1,"6,25"
"6,10409E+15",RT 001 RW 04 DUSUN 02,16,0,0,0,0,0,0,8,50,1,"6,25",1,"6,25"
61040900040010,RT 002 RW 04 DUSUN 02,10,2,20,0,0,0,0,7,70,5,50,7,70
"6,10409E+15",RT 002 RW 04 DUSUN 02,10,2,20,0,0,0,0,7,70,5,50,7,70
61040900040011,RT 001 RW 05 DUSUN 03,12,0,0,0,0,0,0,2,"16,67",0,0,0,0
"6,10409E+15",RT 001 RW 05 DUSUN 03,12,0,0,0,0,0,0,2,"16,67",0,0,0,0
61040900040012,RT 001 RW 06 DUSUN 03,20,5,25,0,0,0,0,13,65,7,35,12,60
"6,10409E+15",RT 001 RW 06 DUSUN 03,20,5,25,0,0,0,0,13,65,7,35,12,60
61040900040013,RT 002 RW 06 DUSUN 03,5,4,80,0,0,0,0,1,20,3,60,7,140
"6,10409E+15",RT 002 RW 06 DUSUN 03,5,4,80,0,0,0,0,1,20,3,60,7,140
61040900040014,RT 001 RW 07 DUSUN 04,5,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 001 RW 07 DUSUN 04,5,0,0,0,0,0,0,0,0,0,0,0,0
61040900040015,RT 002 RW 07 DUSUN 04,7,2,"28,57",0,0,0,0,3,"42,86",1,"14,29",3,"42,86"
"6,10409E+15",RT 002 RW 07 DUSUN 04,7,2,"28,57",0,0,0,0,3,"42,86",1,"14,29",3,"42,86"
61040900040016,RT 003 RW 07 DUSUN 04,9,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 003 RW 07 DUSUN 04,9,0,0,0,0,0,0,0,0,0,0,0,0
61040900040017,RT 001 RW 08 DUSUN 04,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10409E+15",RT 001 RW 08 DUSUN 04,2,0,0,0,0,0,0,2,100,0,0,0,0
61040900040018,RT 002 RW 08 DUSUN 04,2,1,50,0,0,0,0,1,50,1,50,2,100
"6,10409E+15",RT 002 RW 08 DUSUN 04,2,1,50,0,0,0,0,1,50,1,50,2,100
61040900040019,RT 003 RW 08 DUSUN 04,1,0,0,1,100,0,0,0,0,0,0,0,0
"6,10409E+15",RT 003 RW 08 DUSUN 04,1,0,0,1,100,0,0,0,0,0,0,0,0
61040900040020,RT 001 RW 09 DUSUN 05,10,1,10,0,0,0,0,3,30,0,0,1,10
"6,10409E+15",RT 001 RW 09 DUSUN 05,10,1,10,0,0,0,0,3,30,0,0,1,10
61040900040021,RT 002 RW 09 DUSUN 05,8,0,0,0,0,0,0,1,"12,5",0,0,0,0
"6,10409E+15",RT 002 RW 09 DUSUN 05,8,0,0,0,0,0,0,1,"12,5",0,0,0,0
61040900040022,RT 001 RW 10 DUSUN 05,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 001 RW 10 DUSUN 05,4,0,0,0,0,0,0,0,0,0,0,0,0
61040900040023,RT 002 RW 10 DUSUN 05,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 002 RW 10 DUSUN 05,1,0,0,0,0,0,0,0,0,0,0,0,0
61040900040024,RT 004 RW 02 DUSUN 01,9,0,0,0,0,0,0,8,"88,89",0,0,0,0
"6,10409E+15",RT 004 RW 02 DUSUN 01,9,0,0,0,0,0,0,8,"88,89",0,0,0,0
61040900041001,KEBUN SAWIT,2,0,0,0,0,0,0,1,50,0,0,0,0
"6,10409E+15",KEBUN SAWIT,2,0,0,0,0,0,0,1,50,0,0,0,0
61040900041003,KEBUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",KEBUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900042002,HUTAN DI BS 002P,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",HUTAN DI BS 002P,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900042004,HUTAN DI BS 010P,3,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",HUTAN DI BS 010P,3,0,0,0,0,0,0,0,0,0,0,0,0
6104090005,GALANG,376,40,"10,64",1,"0,27",0,0,293,"77,93",38,"10,11",78,"20,74"
61040900050001,RT 001 RW 01 DUSUN UTARA,9,4,"44,44",0,0,0,0,3,"33,33",5,"55,56",9,100
"6,10409E+15",RT 001 RW 01 DUSUN UTARA,9,4,"44,44",0,0,0,0,3,"33,33",5,"55,56",9,100
61040900050002,RT 002 RW 01 DUSUN UTARA,14,0,0,0,0,0,0,2,"14,29",0,0,0,0
"6,10409E+15",RT 002 RW 01 DUSUN UTARA,14,0,0,0,0,0,0,2,"14,29",0,0,0,0
61040900050003,RT 003 RW 01 DUSUN UTARA,9,1,"11,11",0,0,0,0,4,"44,44",1,"11,11",2,"22,22"
"6,10409E+15",RT 003 RW 01 DUSUN UTARA,9,1,"11,11",0,0,0,0,4,"44,44",1,"11,11",2,"22,22"
61040900050004,RT 004 RW 02 DUSUN HILIR,8,4,50,0,0,0,0,1,"12,5",3,"37,5",7,"87,5"
"6,10409E+15",RT 004 RW 02 DUSUN HILIR,8,4,50,0,0,0,0,1,"12,5",3,"37,5",7,"87,5"
61040900050005,RT 005 RW 02 DUSUN HILIR,5,2,40,0,0,0,0,0,0,2,40,4,80
"6,10409E+15",RT 005 RW 02 DUSUN HILIR,5,2,40,0,0,0,0,0,0,2,40,4,80
61040900050006,RT 006 RW 03 DUSUN TENGAH,5,2,40,0,0,0,0,3,60,2,40,4,80
"6,10409E+15",RT 006 RW 03 DUSUN TENGAH,5,2,40,0,0,0,0,3,60,2,40,4,80
61040900050007,RT 007 RW 03 DUSUN TENGAH,265,8,"3,02",0,0,0,0,245,"92,45",4,"1,51",12,"4,53"
"6,10409E+15",RT 007 RW 03 DUSUN TENGAH,265,8,"3,02",0,0,0,0,245,"92,45",4,"1,51",12,"4,53"
61040900050008,RT 008 RW 03 DUSUN TENGAH,8,3,"37,5",0,0,0,0,5,"62,5",7,"87,5",10,125
"6,10409E+15",RT 008 RW 03 DUSUN TENGAH,8,3,"37,5",0,0,0,0,5,"62,5",7,"87,5",10,125
61040900050009,RT 009 RW 04 DUSUN SELATAN,1,0,0,0,0,0,0,1,100,9,900,9,900
"6,10409E+15",RT 009 RW 04 DUSUN SELATAN,1,0,0,0,0,0,0,1,100,9,900,9,900
61040900050010,RT 010 RW 04 DUSUN SELATAN,5,0,0,0,0,0,0,3,60,3,60,3,60
"6,10409E+15",RT 010 RW 04 DUSUN SELATAN,5,0,0,0,0,0,0,3,60,3,60,3,60
61040900050011,RT 011 RW 04 DUSUN SELATAN,5,2,40,1,20,0,0,2,40,0,0,2,40
"6,10409E+15",RT 011 RW 04 DUSUN SELATAN,5,2,40,1,20,0,0,2,40,0,0,2,40
61040900050012,RT 012 RW 04 DUSUN SELATAN,5,1,20,0,0,0,0,4,80,1,20,2,40
"6,10409E+15",RT 012 RW 04 DUSUN SELATAN,5,1,20,0,0,0,0,4,80,1,20,2,40
61040900050013,RT 013 RW 03 DUSUN TENGAH,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 013 RW 03 DUSUN TENGAH,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900050014,RT 014 RW 03 DUSUN TENGAH,4,0,0,0,0,0,0,2,50,0,0,0,0
"6,10409E+15",RT 014 RW 03 DUSUN TENGAH,4,0,0,0,0,0,0,2,50,0,0,0,0
61040900050015,RT 015 RW 02 DUSUN HILIR,22,11,50,0,0,0,0,11,50,1,"4,55",12,"54,55"
"6,10409E+15",RT 015 RW 02 DUSUN HILIR,22,11,50,0,0,0,0,11,50,1,"4,55",12,"54,55"
61040900050016,RT 016 RW 01 DUSUN UTARA,11,2,"18,18",0,0,0,0,7,"63,64",0,0,2,"18,18"
"6,10409E+15",RT 016 RW 01 DUSUN UTARA,11,2,"18,18",0,0,0,0,7,"63,64",0,0,2,"18,18"
61040900051001,KEBUN SAWIT DI BS 010P,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",KEBUN SAWIT DI BS 010P,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090008,SUNGAI RASAU,97,3,"3,09",0,0,0,0,47,"48,45",2,"2,06",5,"5,15"
61040900080001,RT 001 RW 01 DUSUN TIMUR,5,0,0,0,0,0,0,5,100,0,0,0,0
"6,10409E+15",RT 001 RW 01 DUSUN TIMUR,5,0,0,0,0,0,0,5,100,0,0,0,0
61040900080002,RT 002 RW 01 DUSUN TIMUR,2,1,50,0,0,0,0,0,0,0,0,1,50
"6,10409E+15",RT 002 RW 01 DUSUN TIMUR,2,1,50,0,0,0,0,0,0,0,0,1,50
61040900080003,RT 003 RW 02 DUSUN TIMUR,3,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 003 RW 02 DUSUN TIMUR,3,0,0,0,0,0,0,0,0,0,0,0,0
61040900080004,RT 004 RW 02 DUSUN TIMUR,80,0,0,0,0,0,0,39,"48,75",0,0,0,0
"6,10409E+15",RT 004 RW 02 DUSUN TIMUR,80,0,0,0,0,0,0,39,"48,75",0,0,0,0
61040900080005,RT 005 RW 02 DUSUN BARAT,3,2,"66,67",0,0,0,0,0,0,0,0,2,"66,67"
"6,10409E+15",RT 005 RW 02 DUSUN BARAT,3,2,"66,67",0,0,0,0,0,0,0,0,2,"66,67"
61040900080006,RT 006 RW 03 DUSUN BARAT,1,0,0,0,0,0,0,1,100,2,200,2,200
"6,10409E+15",RT 006 RW 03 DUSUN BARAT,1,0,0,0,0,0,0,1,100,2,200,2,200
61040900080007,RT 007 RW 03 DUSUN BARAT,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10409E+15",RT 007 RW 03 DUSUN BARAT,2,0,0,0,0,0,0,2,100,0,0,0,0
61040900080008,RT 008 RW 04 DUSUN BARAT,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 008 RW 04 DUSUN BARAT,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900080009,RT 009 RW 04 DUSUN BARAT,1,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 009 RW 04 DUSUN BARAT,1,0,0,0,0,0,0,0,0,0,0,0,0
61040900081001,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009,SUNGAI PINYUH,593,21,"3,54",1,"0,17",7,"1,18",153,"25,8",184,"31,03",205,"34,57"
61040900090001,RT 001 RW 001,3,0,0,0,0,0,0,2,"66,67",39,1.300,39,1.300
"6,10409E+15",RT 001 RW 001,3,0,0,0,0,0,0,2,"66,67",39,1.300,39,1.300
61040900090002,RT 002 RW 001,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 002 RW 001,2,0,0,0,0,0,0,0,0,0,0,0,0
61040900090003,RT 003 RW 001,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 003 RW 001,4,0,0,0,0,0,0,0,0,0,0,0,0
61040900090004,RT 004 RW 001,23,0,0,0,0,0,0,1,"4,35",0,0,0,0
"6,10409E+15",RT 004 RW 001,23,0,0,0,0,0,0,1,"4,35",0,0,0,0
61040900090005,RT 005 RW 001,12,0,0,0,0,0,0,2,"16,67",0,0,0,0
"6,10409E+15",RT 005 RW 001,12,0,0,0,0,0,0,2,"16,67",0,0,0,0
61040900090006,RT 006 RW 001,11,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 006 RW 001,11,0,0,0,0,0,0,0,0,0,0,0,0
61040900090007,RT 001 RW 002,8,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 001 RW 002,8,0,0,0,0,0,0,0,0,0,0,0,0
61040900090008,RT 002 RW 002,18,1,"5,56",0,0,0,0,4,"22,22",5,"27,78",6,"33,33"
"6,10409E+15",RT 002 RW 002,18,1,"5,56",0,0,0,0,4,"22,22",5,"27,78",6,"33,33"
61040900090009,RT 003 RW 002,10,0,0,0,0,0,0,9,90,3,30,3,30
"6,10409E+15",RT 003 RW 002,10,0,0,0,0,0,0,9,90,3,30,3,30
61040900090010,RT 004 RW 002,4,0,0,0,0,0,0,2,50,0,0,0,0
"6,10409E+15",RT 004 RW 002,4,0,0,0,0,0,0,2,50,0,0,0,0
61040900090011,RT 005 RW 002,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 005 RW 002,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090012,RT 006 RW 002,11,0,0,0,0,0,0,2,"18,18",0,0,0,0
"6,10409E+15",RT 006 RW 002,11,0,0,0,0,0,0,2,"18,18",0,0,0,0
61040900090013,RT 007 RW 002,12,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 007 RW 002,12,0,0,0,0,0,0,0,0,0,0,0,0
61040900090014,RT 008 RW 002,2,0,0,0,0,0,0,2,100,0,0,0,0
"6,10409E+15",RT 008 RW 002,2,0,0,0,0,0,0,2,100,0,0,0,0
61040900090015,RT 009 RW 002,7,1,"14,29",0,0,0,0,6,"85,71",0,0,1,"14,29"
"6,10409E+15",RT 009 RW 002,7,1,"14,29",0,0,0,0,6,"85,71",0,0,1,"14,29"
61040900090016,RT 010 RW 002,7,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 010 RW 002,7,0,0,0,0,0,0,0,0,0,0,0,0
61040900090017,RT 011 RW 002,11,0,0,0,0,0,0,11,100,0,0,0,0
"6,10409E+15",RT 011 RW 002,11,0,0,0,0,0,0,11,100,0,0,0,0
61040900090018,RT 001 RW 003,3,2,"66,67",0,0,0,0,1,"33,33",4,"133,33",6,200
"6,10409E+15",RT 001 RW 003,3,2,"66,67",0,0,0,0,1,"33,33",4,"133,33",6,200
61040900090019,RT 002 RW 003,27,1,"3,7",0,0,0,0,3,"11,11",3,"11,11",4,"14,81"
"6,10409E+15",RT 002 RW 003,27,1,"3,7",0,0,0,0,3,"11,11",3,"11,11",4,"14,81"
61040900090020,RT 003 RW 003,25,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 003 RW 003,25,0,0,0,0,0,0,0,0,0,0,0,0
61040900090021,RT 004 RW 003,8,0,0,1,"12,5",0,0,5,"62,5",0,0,0,0
"6,10409E+15",RT 004 RW 003,8,0,0,1,"12,5",0,0,5,"62,5",0,0,0,0
61040900090022,RT 005 RW 003,15,0,0,0,0,0,0,4,"26,67",0,0,0,0
"6,10409E+15",RT 005 RW 003,15,0,0,0,0,0,0,4,"26,67",0,0,0,0
61040900090023,RT 006 RW 003,19,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 006 RW 003,19,0,0,0,0,0,0,0,0,0,0,0,0
61040900090024,RT 007 RW 003,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 007 RW 003,2,0,0,0,0,0,0,0,0,0,0,0,0
61040900090025,RT 008 RW 003,6,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 008 RW 003,6,0,0,0,0,0,0,0,0,0,0,0,0
61040900090026,RT 001 RW 004,5,0,0,0,0,0,0,3,60,3,60,3,60
"6,10409E+15",RT 001 RW 004,5,0,0,0,0,0,0,3,60,3,60,3,60
61040900090027,RT 002 RW 04,5,1,20,0,0,0,0,4,80,7,140,8,160
"6,10409E+15",RT 002 RW 04,5,1,20,0,0,0,0,4,80,7,140,8,160
61040900090028,RT 003 RW 004,24,0,0,0,0,2,"8,33",2,"8,33",1,"4,17",1,"4,17"
"6,10409E+15",RT 003 RW 004,24,0,0,0,0,2,"8,33",2,"8,33",1,"4,17",1,"4,17"
61040900090029,RT 004 RW 004,13,6,"46,15",0,0,0,0,7,"53,85",83,"638,46",89,"684,62"
"6,10409E+15",RT 004 RW 004,13,6,"46,15",0,0,0,0,7,"53,85",83,"638,46",89,"684,62"
61040900090030,RT 005 RW 004,19,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 005 RW 004,19,0,0,0,0,0,0,0,0,0,0,0,0
61040900090031,RT 006 RW 004,15,1,"6,67",0,0,1,"6,67",5,"33,33",0,0,1,"6,67"
"6,10409E+15",RT 006 RW 004,15,1,"6,67",0,0,1,"6,67",5,"33,33",0,0,1,"6,67"
61040900090032,RT 007 RW 004,3,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 007 RW 004,3,0,0,0,0,0,0,0,0,0,0,0,0
61040900090033,RT 008 RW 004,7,0,0,0,0,0,0,5,"71,43",0,0,0,0
"6,10409E+15",RT 008 RW 004,7,0,0,0,0,0,0,5,"71,43",0,0,0,0
61040900090034,RT 001 RW 005,16,1,"6,25",0,0,0,0,0,0,18,"112,5",19,"118,75"
"6,10409E+15",RT 001 RW 005,16,1,"6,25",0,0,0,0,0,0,18,"112,5",19,"118,75"
61040900090035,RT 002 RW 005,23,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 002 RW 005,23,0,0,0,0,0,0,0,0,0,0,0,0
61040900090036,RT 003 RW 005,10,0,0,0,0,0,0,1,10,0,0,0,0
"6,10409E+15",RT 003 RW 005,10,0,0,0,0,0,0,1,10,0,0,0,0
61040900090037,RT 004 RW 005,12,0,0,0,0,2,"16,67",2,"16,67",0,0,0,0
"6,10409E+15",RT 004 RW 005,12,0,0,0,0,2,"16,67",2,"16,67",0,0,0,0
61040900090038,RT 005 RW 005,6,0,0,0,0,0,0,5,"83,33",1,"16,67",1,"16,67"
"6,10409E+15",RT 005 RW 005,6,0,0,0,0,0,0,5,"83,33",1,"16,67",1,"16,67"
61040900090039,RT 006 RW 005,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10409E+15",RT 006 RW 005,1,0,0,0,0,0,0,1,100,0,0,0,0
61040900090040,RT 007 RW 005,1,0,0,0,0,0,0,1,100,0,0,0,0
"6,10409E+15",RT 007 RW 005,1,0,0,0,0,0,0,1,100,0,0,0,0
61040900090041,RT 008 RW 005,4,0,0,0,0,0,0,2,50,0,0,0,0
"6,10409E+15",RT 008 RW 005,4,0,0,0,0,0,0,2,50,0,0,0,0
61040900090042,RT 009 RW 005,12,2,"16,67",0,0,0,0,9,75,0,0,2,"16,67"
"6,10409E+15",RT 009 RW 005,12,2,"16,67",0,0,0,0,9,75,0,0,2,"16,67"
61040900090043,RT 001 RW 006,41,3,"7,32",0,0,0,0,19,"46,34",0,0,3,"7,32"
"6,10409E+15",RT 001 RW 006,41,3,"7,32",0,0,0,0,19,"46,34",0,0,3,"7,32"
61040900090044,RT 002 RW 006,9,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 002 RW 006,9,0,0,0,0,0,0,0,0,0,0,0,0
61040900090045,RT 003 RW 006,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 003 RW 006,4,0,0,0,0,0,0,0,0,0,0,0,0
61040900090046,RT 004 RW 006,3,0,0,0,0,2,"66,67",0,0,0,0,0,0
"6,10409E+15",RT 004 RW 006,3,0,0,0,0,2,"66,67",0,0,0,0,0,0
61040900090047,RT 005 RW 006,13,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 005 RW 006,13,0,0,0,0,0,0,0,0,0,0,0,0
61040900090048,RT 006 RW 006,6,1,"16,67",0,0,0,0,5,"83,33",3,50,4,"66,67"
"6,10409E+15",RT 006 RW 006,6,1,"16,67",0,0,0,0,5,"83,33",3,50,4,"66,67"
61040900090049,RT 007 RW 006,20,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 007 RW 006,20,0,0,0,0,0,0,0,0,0,0,0,0
61040900090050,RT 008 RW 006,6,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 008 RW 006,6,0,0,0,0,0,0,0,0,0,0,0,0
61040900090051,RT 009 RW 006,7,1,"14,29",0,0,0,0,6,"85,71",11,"157,14",12,"171,43"
"6,10409E+15",RT 009 RW 006,7,1,"14,29",0,0,0,0,6,"85,71",11,"157,14",12,"171,43"
61040900090052,RT 010 RW 006,4,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 010 RW 006,4,0,0,0,0,0,0,0,0,0,0,0,0
61040900090053,RT 011 RW 006,25,0,0,0,0,0,0,2,8,0,0,0,0
"6,10409E+15",RT 011 RW 006,25,0,0,0,0,0,0,2,8,0,0,0,0
61040900090054,RT 012 RW 006,3,0,0,0,0,0,0,1,"33,33",0,0,0,0
"6,10409E+15",RT 012 RW 006,3,0,0,0,0,0,0,1,"33,33",0,0,0,0
61040900090055,RT 013 RW 006,4,0,0,0,0,0,0,3,75,0,0,0,0
"6,10409E+15",RT 013 RW 006,4,0,0,0,0,0,0,3,75,0,0,0,0
61040900090056,RT 014 RW 006,7,0,0,0,0,0,0,7,100,2,"28,57",2,"28,57"
"6,10409E+15",RT 014 RW 006,7,0,0,0,0,0,0,7,100,2,"28,57",2,"28,57"
61040900090057,RT 015 RW 006,3,0,0,0,0,0,0,1,"33,33",1,"33,33",1,"33,33"
"6,10409E+15",RT 015 RW 006,3,0,0,0,0,0,0,1,"33,33",1,"33,33",1,"33,33"
61040900090058,RT 016 RW 006,12,0,0,0,0,0,0,8,"66,67",0,0,0,0
"6,10409E+15",RT 016 RW 006,12,0,0,0,0,0,0,8,"66,67",0,0,0,0
6104090010,SUNGAI BATANG,43,1,"2,33",0,0,0,0,11,"25,58",10,"23,26",11,"25,58"
61040900100001,RT 001 RW 01 DUSUN TIMUR,2,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 001 RW 01 DUSUN TIMUR,2,0,0,0,0,0,0,0,0,0,0,0,0
61040900100002,RT 002 RW 01 DUSUN TIMUR,7,0,0,0,0,0,0,0,0,0,0,0,0
"6,10409E+15",RT 002 RW 01 DUSUN TIMUR,7,0,0,0,0,0,0,0,0,0,0,0,0
61040900100003,RT 003 RW 01 DUSUN TIMUR,3,0,0,0,0,0,0,1,"33,33",5,"166,67",5,"166,67"
"6,10409E+15",RT 003 RW 01 DUSUN TIMUR,3,0,0,0,0,0,0,1,"33,33",5,"166,67",5,"166,67"
61040900100004,RT 004 RW 01 DUSUN TIMUR,3,0,0,0,0,0,0,1,"33,33",0,0,0,0
"6,10409E+15",RT 004 RW 01 DUSUN TIMUR,3,0,0,0,0,0,0,1,"33,33",0,0,0,0
61040900100005,RT 001 RW 02 DUSUN BARAT,5,0,0,0,0,0,0,0,0,0,0,0,0
