PROGRES PEMUTAKHIRAN KELUARGA - KELUARGA,,,,,,,,,,,,,,,, 
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.16 | Dicetak: 20 Jul 2026, 20.23",,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,, 
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Prelist Awal,Ditemukan,Persentase Ditemukan,Keluarga Baru,Meninggal,Persentase Meninggal,Tidak Eligible,Persentase Tidak Eligible,Tidak Dapat Ditemui Sampai Akhir Pendataan,Persentase Tidak Dapat Ditemui Sampai Akhir Pendataan,Tidak Ditemukan,Persentase Tidak Ditemukan,Keluarga Khusus,Total Hasil Pendataan ((4) + (5)),Persentase Total Hasil Pendataan ((4) + (5)) 
61041000122001,HUTAN (KIRI JALAN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100012200100,HUTAN (KIRI JALAN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000122002,HUTAN(KANAN JALAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100012200200,HUTAN(KANAN JALAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000122003,PULAU PENIBUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100012200300,PULAU PENIBUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100013,PENIBUNG,718,38,"5,29",112,2,"0,28",0,0,0,0,443,"61,7",0,150,"20,89"
61041000130001,RT 01 RW 01 DUSUN MELAYU,62,8,"12,9",1,0,0,0,0,0,0,37,"59,68",0,9,"14,52"
6104100013000100,RT 01 RW 01 DUSUN MELAYU,62,8,"12,9",1,0,0,0,0,0,0,37,"59,68",0,9,"14,52"
61041000130002,RT 02 RW 01 DUSUN MELAYU,49,1,"2,04",3,1,"2,04",0,0,0,0,47,"95,92",0,4,"8,16"
6104100013000200,RT 02 RW 01 DUSUN MELAYU,49,1,"2,04",3,1,"2,04",0,0,0,0,47,"95,92",0,4,"8,16"
61041000130003,RT 03 RW 02 DUSUN MELAYU,46,0,0,0,0,0,0,0,0,0,34,"73,91",0,0,0
6104100013000300,RT 03 RW 02 DUSUN MELAYU,46,0,0,0,0,0,0,0,0,0,34,"73,91",0,0,0
61041000130004,RT 04 RW 02 DUSUN RENJUANG,63,0,0,0,0,0,0,0,0,0,63,100,0,0,0
6104100013000400,RT 04 RW 02 DUSUN RENJUANG,63,0,0,0,0,0,0,0,0,0,63,100,0,0,0
61041000130005,RT 05 RW 02 DUSUN RENJUANG,52,0,0,15,0,0,0,0,0,0,52,100,0,15,"28,85"
6104100013000500,RT 05 RW 02 DUSUN RENJUANG,52,0,0,15,0,0,0,0,0,0,52,100,0,15,"28,85"
61041000130006,RT 06 RW 03 DUSUN DEWA,49,0,0,0,0,0,0,0,0,0,28,"57,14",0,0,0
6104100013000600,RT 06 RW 03 DUSUN DEWA,49,0,0,0,0,0,0,0,0,0,28,"57,14",0,0,0
61041000130007,RT 07 RW 03 DUSUN DEWA,77,1,"1,3",12,0,0,0,0,0,0,75,"97,4",0,13,"16,88"
6104100013000700,RT 07 RW 03 DUSUN DEWA,77,1,"1,3",12,0,0,0,0,0,0,75,"97,4",0,13,"16,88"
61041000130008,RT 08 RW 03 DUSUN DEWA,67,0,0,0,0,0,0,0,0,0,3,"4,48",0,0,0
6104100013000800,RT 08 RW 03 DUSUN DEWA,67,0,0,0,0,0,0,0,0,0,3,"4,48",0,0,0
61041000130009,RT 09 RW 04 DUSUN DEWA,34,5,"14,71",42,0,0,0,0,0,0,29,"85,29",0,47,"138,24"
6104100013000900,RT 09 RW 04 DUSUN DEWA,34,5,"14,71",42,0,0,0,0,0,0,29,"85,29",0,47,"138,24"
61041000130010,RT 10 RW 04 DUSUN DEWA,11,0,0,14,0,0,0,0,0,0,11,100,0,14,"127,27"
6104100013001000,RT 10 RW 04 DUSUN DEWA,11,0,0,14,0,0,0,0,0,0,11,100,0,14,"127,27"
61041000130011,RT 11 RW 05 DUSUN DEWA,71,0,0,0,0,0,0,0,0,0,2,"2,82",0,0,0
6104100013001100,RT 11 RW 05 DUSUN DEWA,71,0,0,0,0,0,0,0,0,0,2,"2,82",0,0,0
61041000130012,RT 12 RW 05 DUSUN DEWA,50,0,0,6,0,0,0,0,0,0,50,100,0,6,12
6104100013001200,RT 12 RW 05 DUSUN DEWA,50,0,0,6,0,0,0,0,0,0,50,100,0,6,12
61041000130013,RT 13 RW 07 DUSUN DEWA,7,0,0,1,0,0,0,0,0,0,7,100,0,1,"14,29"
6104100013001300,RT 13 RW 07 DUSUN DEWA,7,0,0,1,0,0,0,0,0,0,7,100,0,1,"14,29"
61041000130014,RT 14 RW 07 DUSUN DEWA,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100013001400,RT 14 RW 07 DUSUN DEWA,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000130015,RT 15 RW 08 DUSUN DEWA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100013001500,RT 15 RW 08 DUSUN DEWA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000130016,RT 16 RW 08 DUSUN DEWA,29,23,"79,31",18,1,"3,45",0,0,0,0,5,"17,24",0,41,"141,38"
6104100013001600,RT 16 RW 08 DUSUN DEWA,29,23,"79,31",18,1,"3,45",0,0,0,0,5,"17,24",0,41,"141,38"
61041000131001,KEBUN DI 006P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100013100100,KEBUN DI 006P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100014,SENGKUBANG,"1,157",316,"27,31",34,15,"1,3",2,"0,17",0,0,152,"13,14",2,350,"30,25"
61041000140001,RT 001 RW 001 DUSUN BUGIS,52,35,"67,31",5,0,0,0,0,0,0,15,"28,85",0,40,"76,92"
6104100014000100,RT 001 RW 001 DUSUN BUGIS,52,35,"67,31",5,0,0,0,0,0,0,15,"28,85",0,40,"76,92"
61041000140002,RT 002 RW 001 DUSUN BUGIS,44,26,"59,09",4,1,"2,27",1,"2,27",0,0,15,"34,09",0,30,"68,18"
6104100014000200,RT 002 RW 001 DUSUN BUGIS,44,26,"59,09",4,1,"2,27",1,"2,27",0,0,15,"34,09",0,30,"68,18"
61041000140003,RT 003 RW 001 DUSUN BUGIS,44,24,"54,55",4,0,0,0,0,0,0,8,"18,18",0,28,"63,64"
6104100014000300,RT 003 RW 001 DUSUN BUGIS,44,24,"54,55",4,0,0,0,0,0,0,8,"18,18",0,28,"63,64"
61041000140004,RT 004 RW 002 DUSUN SUKA DAMAI,81,15,"18,52",0,0,0,0,0,0,0,12,"14,81",0,15,"18,52"
6104100014000400,RT 004 RW 002 DUSUN SUKA DAMAI,81,15,"18,52",0,0,0,0,0,0,0,12,"14,81",0,15,"18,52"
61041000140005,RT 005 RW 002 DUSUN SUKA DAMAI,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100014000500,RT 005 RW 002 DUSUN SUKA DAMAI,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000140006,RT 006 RW 003 DUSUN SUKA DAMAI,68,0,0,0,2,"2,94",0,0,0,0,12,"17,65",0,0,0
6104100014000600,RT 006 RW 003 DUSUN SUKA DAMAI,68,0,0,0,2,"2,94",0,0,0,0,12,"17,65",0,0,0
61041000140007,RT 007 RW 003 DUSUN SUKA DAMAI,63,0,0,0,1,"1,59",0,0,0,0,9,"14,29",0,0,0
6104100014000700,RT 007 RW 003 DUSUN SUKA DAMAI,63,0,0,0,1,"1,59",0,0,0,0,9,"14,29",0,0,0
61041000140008,RT 008 RW 004 DUSUN SIMPANG TIGA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100014000800,RT 008 RW 004 DUSUN SIMPANG TIGA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000140009,RT 009 RW 004 DUSUN SIMPANG TIGA,85,48,"56,47",5,3,"3,53",0,0,0,0,20,"23,53",0,53,"62,35"
6104100014000900,RT 009 RW 004 DUSUN SIMPANG TIGA,85,48,"56,47",5,3,"3,53",0,0,0,0,20,"23,53",0,53,"62,35"
61041000140010,RT 010 RW 005 DUSUN SIMPANG TIGA,73,0,0,0,2,"2,74",0,0,0,0,5,"6,85",0,0,0
6104100014001000,RT 010 RW 005 DUSUN SIMPANG TIGA,73,0,0,0,2,"2,74",0,0,0,0,5,"6,85",0,0,0
61041000140011,RT 011 RW 005 DUSUN SIMPANG TIGA,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100014001100,RT 011 RW 005 DUSUN SIMPANG TIGA,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000140012,RT 012 RW 006 DUSUN PARIT SENIN,66,48,"72,73",10,2,"3,03",0,0,0,0,8,"12,12",1,58,"87,88"
6104100014001200,RT 012 RW 006 DUSUN PARIT SENIN,66,48,"72,73",10,2,"3,03",0,0,0,0,8,"12,12",1,58,"87,88"
61041000140013,RT 013 RW 006 DUSUN PARIT SENIN,74,9,"12,16",1,1,"1,35",0,0,0,0,14,"18,92",0,10,"13,51"
6104100014001300,RT 013 RW 006 DUSUN PARIT SENIN,74,9,"12,16",1,1,"1,35",0,0,0,0,14,"18,92",0,10,"13,51"
61041000140014,RT 014 RW 007 DUSUN PARIT SENIN,56,37,"66,07",2,2,"3,57",1,"1,79",0,0,10,"17,86",0,39,"69,64"
6104100014001400,RT 014 RW 007 DUSUN PARIT SENIN,56,37,"66,07",2,2,"3,57",1,"1,79",0,0,10,"17,86",0,39,"69,64"
61041000140015,RT 015 RW 007 DUSUN PARIT SENIN,61,49,"80,33",2,0,0,0,0,0,0,12,"19,67",0,51,"83,61"
6104100014001500,RT 015 RW 007 DUSUN PARIT SENIN,61,49,"80,33",2,0,0,0,0,0,0,12,"19,67",0,51,"83,61"
61041000140016,RT 016 RW 007 DUSUN PARIT SENIN,54,25,"46,3",1,1,"1,85",0,0,0,0,12,"22,22",1,26,"48,15"
6104100014001600,RT 016 RW 007 DUSUN PARIT SENIN,54,25,"46,3",1,1,"1,85",0,0,0,0,12,"22,22",1,26,"48,15"
61041000142001,HUTAN  DIBELAKANG RT TERAKHIR SENGKUBANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100014200100,HUTAN  DIBELAKANG RT TERAKHIR SENGKUBANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100015,MALIKIAN,"1,253",467,"37,27",35,37,"2,95",0,0,0,0,152,"12,13",0,502,"40,06"
61041000150001,RT 01 RW 01 DUSUN KURNIA,59,2,"3,39",0,2,"3,39",0,0,0,0,6,"10,17",0,2,"3,39"
6104100015000100,RT 01 RW 01 DUSUN KURNIA,59,2,"3,39",0,2,"3,39",0,0,0,0,6,"10,17",0,2,"3,39"
61041000150002,RT 02 RW 01 DUSUN KURNIA,54,1,"1,85",0,0,0,0,0,0,0,2,"3,7",0,1,"1,85"
6104100015000200,RT 02 RW 01 DUSUN KURNIA,54,1,"1,85",0,0,0,0,0,0,0,2,"3,7",0,1,"1,85"
61041000150003,RT 03 RW 01 DUSUN KURNIA,32,26,"81,25",1,0,0,0,0,0,0,6,"18,75",0,27,"84,38"
6104100015000300,RT 03 RW 01 DUSUN KURNIA,32,26,"81,25",1,0,0,0,0,0,0,6,"18,75",0,27,"84,38"
61041000150004,RT 04 RW 02 DUSUN MENTARI,55,9,"16,36",0,1,"1,82",0,0,0,0,0,0,0,9,"16,36"
6104100015000400,RT 04 RW 02 DUSUN MENTARI,55,9,"16,36",0,1,"1,82",0,0,0,0,0,0,0,9,"16,36"
61041000150005,RT 05 RW 02 DUSUN MENTARI,35,17,"48,57",0,1,"2,86",0,0,0,0,2,"5,71",0,17,"48,57"
6104100015000500,RT 05 RW 02 DUSUN MENTARI,35,17,"48,57",0,1,"2,86",0,0,0,0,2,"5,71",0,17,"48,57"
61041000150006,RT 06 RW 02 DUSUN MENTARI,37,5,"13,51",1,3,"8,11",0,0,0,0,10,"27,03",0,6,"16,22"
6104100015000600,RT 06 RW 02 DUSUN MENTARI,37,5,"13,51",1,3,"8,11",0,0,0,0,10,"27,03",0,6,"16,22"
61041000150007,RT 07 RW 03 DUSUN ABRASI,40,2,5,0,0,0,0,0,0,0,8,20,0,2,5
6104100015000700,RT 07 RW 03 DUSUN ABRASI,40,2,5,0,0,0,0,0,0,0,8,20,0,2,5
61041000150008,RT 08 RW 03 DUSUN ABRASI,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100015000800,RT 08 RW 03 DUSUN ABRASI,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000150009,RT 09 RW 03 DUSUN ABRASI,33,0,0,0,1,"3,03",0,0,0,0,5,"15,15",0,0,0
6104100015000900,RT 09 RW 03 DUSUN ABRASI,33,0,0,0,1,"3,03",0,0,0,0,5,"15,15",0,0,0
61041000150010,RT 10 RW 04 DUSUN PINANG,58,34,"58,62",2,4,"6,9",0,0,0,0,7,"12,07",0,36,"62,07"
6104100015001000,RT 10 RW 04 DUSUN PINANG,58,34,"58,62",2,4,"6,9",0,0,0,0,7,"12,07",0,36,"62,07"
61041000150011,RT 11 RW 04 DUSUN PINANG,65,35,"53,85",0,0,0,0,0,0,0,2,"3,08",0,35,"53,85"
6104100015001100,RT 11 RW 04 DUSUN PINANG,65,35,"53,85",0,0,0,0,0,0,0,2,"3,08",0,35,"53,85"
61041000150012,RT 12 RW 05 DUSUN PINANG,54,29,"53,7",3,1,"1,85",0,0,0,0,3,"5,56",0,32,"59,26"
6104100015001200,RT 12 RW 05 DUSUN PINANG,54,29,"53,7",3,1,"1,85",0,0,0,0,3,"5,56",0,32,"59,26"
61041000150013,RT 13 RW 05 DUSUN PINANG,32,0,0,0,3,"9,38",0,0,0,0,9,"28,13",0,0,0
6104100015001300,RT 13 RW 05 DUSUN PINANG,32,0,0,0,3,"9,38",0,0,0,0,9,"28,13",0,0,0
61041000150014,RT 14 RW 06 DUSUN BAMBU,41,29,"70,73",1,2,"4,88",0,0,0,0,7,"17,07",0,30,"73,17"
6104100015001400,RT 14 RW 06 DUSUN BAMBU,41,29,"70,73",1,2,"4,88",0,0,0,0,7,"17,07",0,30,"73,17"
61041000150015,RT 15 RW 06 DUSUN BAMBU,47,34,"72,34",6,2,"4,26",0,0,0,0,11,"23,4",0,40,"85,11"
6104100015001500,RT 15 RW 06 DUSUN BAMBU,47,34,"72,34",6,2,"4,26",0,0,0,0,11,"23,4",0,40,"85,11"
61041000150016,RT 16 RW 06 DUSUN BAMBU,74,20,"27,03",1,1,"1,35",0,0,0,0,8,"10,81",0,21,"28,38"
6104100015001600,RT 16 RW 06 DUSUN BAMBU,74,20,"27,03",1,1,"1,35",0,0,0,0,8,"10,81",0,21,"28,38"
61041000150017,RT 17 RW 07 DUSUN FAJAR,59,5,"8,47",0,2,"3,39",0,0,0,0,6,"10,17",0,5,"8,47"
6104100015001700,RT 17 RW 07 DUSUN FAJAR,59,5,"8,47",0,2,"3,39",0,0,0,0,6,"10,17",0,5,"8,47"
61041000150018,RT 18 RW 07 DUSUN FAJAR,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100015001800,RT 18 RW 07 DUSUN FAJAR,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041000150019,RT 19 RW 07 DUSUN FAJAR,42,0,0,0,2,"4,76",0,0,0,0,1,"2,38",0,0,0
6104100015001900,RT 19 RW 07 DUSUN FAJAR,42,0,0,0,2,"4,76",0,0,0,0,1,"2,38",0,0,0
61041000150020,RT 20 RW 08 DUSUN MEKAR,43,34,"79,07",4,0,0,0,0,0,0,7,"16,28",0,38,"88,37"
6104100015002000,RT 20 RW 08 DUSUN MEKAR,43,34,"79,07",4,0,0,0,0,0,0,7,"16,28",0,38,"88,37"
61041000150021,RT 21 RW 08 DUSUN MEKAR,56,45,"80,36",4,0,0,0,0,0,0,11,"19,64",0,49,"87,5"
6104100015002100,RT 21 RW 08 DUSUN MEKAR,56,45,"80,36",4,0,0,0,0,0,0,11,"19,64",0,49,"87,5"
61041000150022,RT 22 RW 08 DUSUN MEKAR,36,0,0,0,2,"5,56",0,0,0,0,2,"5,56",0,0,0
6104100015002200,RT 22 RW 08 DUSUN MEKAR,36,0,0,0,2,"5,56",0,0,0,0,2,"5,56",0,0,0
61041000150023,RT 23 RW 09 DUSUN PARIS,63,46,"73,02",4,3,"4,76",0,0,0,0,13,"20,63",0,50,"79,37"
6104100015002300,RT 23 RW 09 DUSUN PARIS,63,46,"73,02",4,3,"4,76",0,0,0,0,13,"20,63",0,50,"79,37"
61041000150024,RT 24 RW 09 DUSUN PARIS,44,33,75,3,4,"9,09",0,0,0,0,7,"15,91",0,36,"81,82"
6104100015002400,RT 24 RW 09 DUSUN PARIS,44,33,75,3,4,"9,09",0,0,0,0,7,"15,91",0,36,"81,82"
61041000150025,RT 25 RW 09 DUSUN PARIS,38,27,"71,05",4,1,"2,63",0,0,0,0,8,"21,05",0,31,"81,58"
6104100015002500,RT 25 RW 09 DUSUN PARIS,38,27,"71,05",4,1,"2,63",0,0,0,0,8,"21,05",0,31,"81,58"
61041000150026,RT 26 RW 10 DUSUN PARIS,39,2,"5,13",0,1,"2,56",0,0,0,0,7,"17,95",0,2,"5,13"
6104100015002600,RT 26 RW 10 DUSUN PARIS,39,2,"5,13",0,1,"2,56",0,0,0,0,7,"17,95",0,2,"5,13"
61041000150027,RT 27 RW 10 DUSUN PARIS,45,32,"71,11",1,1,"2,22",0,0,0,0,4,"8,89",0,33,"73,33"
6104100015002700,RT 27 RW 10 DUSUN PARIS,45,32,"71,11",1,1,"2,22",0,0,0,0,4,"8,89",0,33,"73,33"
61041000151001,KEBUN SAWIT DI BS 004P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104100015100100,KEBUN SAWIT DI BS 004P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101,MEMPAWAH TIMUR,"10,139","3,408","33,61",451,101,1,2,"0,02",0,0,"1,304","12,86",0,"3,859","38,06"
6104101001,PASIR WAN SALIM,"1,137",414,"36,41",68,19,"1,67",0,0,0,0,153,"13,46",0,482,"42,39"
61041010010001,RT 001 RW 01,41,25,"60,98",2,1,"2,44",0,0,0,0,7,"17,07",0,27,"65,85"
6104101001000100,RT 001 RW 01,41,25,"60,98",2,1,"2,44",0,0,0,0,7,"17,07",0,27,"65,85"
61041010010002,RT 002 RW 01,36,15,"41,67",1,0,0,0,0,0,0,12,"33,33",0,16,"44,44"
6104101001000200,RT 002 RW 01,36,15,"41,67",1,0,0,0,0,0,0,12,"33,33",0,16,"44,44"
61041010010003,RT 003 RW 02,36,16,"44,44",4,0,0,0,0,0,0,18,50,0,20,"55,56"
6104101001000300,RT 003 RW 02,36,16,"44,44",4,0,0,0,0,0,0,18,50,0,20,"55,56"
61041010010004,RT 004 RW 02,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101001000400,RT 004 RW 02,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010010005,RT 005 RW 03,41,31,"75,61",9,0,0,0,0,0,0,9,"21,95",0,40,"97,56"
6104101001000500,RT 005 RW 03,41,31,"75,61",9,0,0,0,0,0,0,9,"21,95",0,40,"97,56"
61041010010006,RT 006 RW 03,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101001000600,RT 006 RW 03,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010010007,RT 007 RW 04,126,94,"74,6",16,8,"6,35",0,0,0,0,24,"19,05",0,110,"87,3"
6104101001000700,RT 007 RW 04,126,94,"74,6",16,8,"6,35",0,0,0,0,24,"19,05",0,110,"87,3"
61041010010008,RT 008 RW 04,94,35,"37,23",10,0,0,0,0,0,0,0,0,0,45,"47,87"
6104101001000800,RT 008 RW 04,94,35,"37,23",10,0,0,0,0,0,0,0,0,0,45,"47,87"
61041010010009,RT 009 RW 05,119,14,"11,76",5,0,0,0,0,0,0,1,"0,84",0,19,"15,97"
6104101001000900,RT 009 RW 05,119,14,"11,76",5,0,0,0,0,0,0,1,"0,84",0,19,"15,97"
61041010010010,RT 010 RW 05,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101001001000,RT 010 RW 05,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010010011,RT 011 RW 06,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101001001100,RT 011 RW 06,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010010012,RT 012 RW 06,65,41,"63,08",3,3,"4,62",0,0,0,0,19,"29,23",0,44,"67,69"
6104101001001200,RT 012 RW 06,65,41,"63,08",3,3,"4,62",0,0,0,0,19,"29,23",0,44,"67,69"
61041010010013,RT 013 RW 06,37,29,"78,38",9,0,0,0,0,0,0,8,"21,62",0,38,"102,7"
6104101001001300,RT 013 RW 06,37,29,"78,38",9,0,0,0,0,0,0,8,"21,62",0,38,"102,7"
61041010010014,RT 014 RW 07,56,28,50,0,1,"1,79",0,0,0,0,25,"44,64",0,28,50
6104101001001400,RT 014 RW 07,56,28,50,0,1,"1,79",0,0,0,0,25,"44,64",0,28,50
61041010010015,RT 015 RW 08,92,30,"32,61",3,3,"3,26",0,0,0,0,16,"17,39",0,33,"35,87"
6104101001001500,RT 015 RW 08,92,30,"32,61",3,3,"3,26",0,0,0,0,16,"17,39",0,33,"35,87"
61041010010016,RT 016 RW 08,74,56,"75,68",6,3,"4,05",0,0,0,0,14,"18,92",0,62,"83,78"
6104101001001600,RT 016 RW 08,74,56,"75,68",6,3,"4,05",0,0,0,0,14,"18,92",0,62,"83,78"
61041010010017,RT 017 RW 08,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101001001700,RT 017 RW 08,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002,SUNGAI BAKAU KECIL,"2,096",450,"21,47",45,18,"0,86",0,0,0,0,304,"14,5",0,495,"23,62"
61041010020001,RT 020 RW 01 DUSUN SENGGIRING,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002000100,RT 020 RW 01 DUSUN SENGGIRING,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020002,RT 001 RW 01 DUSUN SENGGIRING,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002000200,RT 001 RW 01 DUSUN SENGGIRING,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020003,RT 002 RW 01 DUSUN SENGGIIRING,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002000300,RT 002 RW 01 DUSUN SENGGIIRING,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020004,RT 003 RW 01 DUSUN SENGGIRING,58,31,"53,45",2,1,"1,72",0,0,0,0,25,"43,1",0,33,"56,9"
6104101002000400,RT 003 RW 01 DUSUN SENGGIRING,58,31,"53,45",2,1,"1,72",0,0,0,0,25,"43,1",0,33,"56,9"
61041010020005,RT 004 RW 02 DUSUN BENTENG RAYA,41,3,"7,32",0,1,"2,44",0,0,0,0,0,0,0,3,"7,32"
6104101002000500,RT 004 RW 02 DUSUN BENTENG RAYA,41,3,"7,32",0,1,"2,44",0,0,0,0,0,0,0,3,"7,32"
61041010020006,RT 031 RW 02 DUSUN BENTENG RAYA,67,8,"11,94",0,1,"1,49",0,0,0,0,9,"13,43",0,8,"11,94"
6104101002000600,RT 031 RW 02 DUSUN BENTENG RAYA,67,8,"11,94",0,1,"1,49",0,0,0,0,9,"13,43",0,8,"11,94"
61041010020007,RT 005 RW 02 DUSUN BENTENG RAYA,57,36,"63,16",4,3,"5,26",0,0,0,0,13,"22,81",0,40,"70,18"
6104101002000700,RT 005 RW 02 DUSUN BENTENG RAYA,57,36,"63,16",4,3,"5,26",0,0,0,0,13,"22,81",0,40,"70,18"
61041010020008,RT 006 RW 02 DUSUN BENTENG RAYA,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002000800,RT 006 RW 02 DUSUN BENTENG RAYA,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020009,RT 007 RW 03 DUSUN BENTENG TIMUR,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002000900,RT 007 RW 03 DUSUN BENTENG TIMUR,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020010,RT 018 RW 03 DUSUN BENTENG TIMUR,69,24,"34,78",4,5,"7,25",0,0,0,0,9,"13,04",0,28,"40,58"
6104101002001000,RT 018 RW 03 DUSUN BENTENG TIMUR,69,24,"34,78",4,5,"7,25",0,0,0,0,9,"13,04",0,28,"40,58"
61041010020011,RT 008 RW 03 DUSUN BENTENG TIMUR,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002001100,RT 008 RW 03 DUSUN BENTENG TIMUR,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020012,RT 009 RW 03 DUSUN BENTENG TIMUR,63,10,"15,87",1,0,0,0,0,0,0,12,"19,05",0,11,"17,46"
6104101002001200,RT 009 RW 03 DUSUN BENTENG TIMUR,63,10,"15,87",1,0,0,0,0,0,0,12,"19,05",0,11,"17,46"
61041010020013,RT 010 RW 03 DUSUN SEPAKAT TENGAH,73,0,0,0,0,0,0,0,0,0,16,"21,92",0,0,0
6104101002001300,RT 010 RW 03 DUSUN SEPAKAT TENGAH,73,0,0,0,0,0,0,0,0,0,16,"21,92",0,0,0
61041010020014,RT 011 RW 03 DUSUN SEPAKAT TENGAH,36,11,"30,56",3,0,0,0,0,0,0,14,"38,89",0,14,"38,89"
6104101002001400,RT 011 RW 03 DUSUN SEPAKAT TENGAH,36,11,"30,56",3,0,0,0,0,0,0,14,"38,89",0,14,"38,89"
61041010020015,RT 035 RW 04 DUSUN SEPAKAT TENGAH,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104101002001500,RT 035 RW 04 DUSUN SEPAKAT TENGAH,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61041010020016,RT 012 RW 04 DUSUN SEPAKAT TENGAH,112,54,"48,21",2,0,0,0,0,0,0,58,"51,79",0,56,50
6104101002001600,RT 012 RW 04 DUSUN SEPAKAT TENGAH,112,54,"48,21",2,0,0,0,0,0,0,58,"51,79",0,56,50
61041010020017,RT 013 RW 04 DUSUN SEPAKAT TENGAH,43,25,"58,14",3,0,0,0,0,0,0,18,"41,86",0,28,"65,12"
6104101002001700,RT 013 RW 04 DUSUN SEPAKAT TENGAH,43,25,"58,14",3,0,0,0,0,0,0,18,"41,86",0,28,"65,12"
61041010020018,RT 014 RW 04 DUSUN SEPAKAT TENGAH,50,1,2,0,0,0,0,0,0,0,12,24,0,1,2
6104101002001800,RT 014 RW 04 DUSUN SEPAKAT TENGAH,50,1,2,0,0,0,0,0,0,0,12,24,0,1,2
61041010020019,RT 033 RW 04 DUSUN SEPAKAT TENGAH,57,23,"40,35",0,0,0,0,0,0,0,18,"31,58",0,23,"40,35"
6104101002001900,RT 033 RW 04 DUSUN SEPAKAT TENGAH,57,23,"40,35",0,0,0,0,0,0,0,18,"31,58",0,23,"40,35"
61041010020020,RT 019 RW 04 DUSUN SEPAKAT TENGAH,34,0,0,0,0,0,0,0,0,0,10,"29,41",0,0,0
6104101002002000,RT 019 RW 04 DUSUN SEPAKAT TENGAH,34,0,0,0,0,0,0,0,0,0,10,"29,41",0,0,0
61041010020021,RT 015 RW 05 DUSUN SEPAKAT DARAT,48,1,"2,08",0,0,0,0,0,0,0,0,0,0,1,"2,08"
6104101002002100,RT 015 RW 05 DUSUN SEPAKAT DARAT,48,1,"2,08",0,0,0,0,0,0,0,0,0,0,1,"2,08"
